Ticker,Date,Open,High,Low,Close,Volume
HBL,2015-01-08,218.0,219.7,214.01,215.99,92700.0
HBL,2015-01-09,217.49,219.69,215.0,217.54,29500.0
HBL,2015-01-12,218.8,218.8,217.0,217.82,46200.0
HBL,2015-01-13,218.0,219.0,217.0,217.1,38200.0
HBL,2015-01-14,218.74,219.98,216.0,217.96,157700.0
HBL,2015-01-15,218.0,220.0,216.5,218.01,89200.0
HBL,2015-01-16,218.88,219.01,214.99,215.7,120400.0
HBL,2015-01-19,215.5,216.89,215.5,215.71,40000.0
HBL,2015-01-20,215.15,216.5,213.5,213.69,185600.0
HBL,2015-01-21,213.75,216.0,213.55,213.88,244400.0
HBL,2015-01-22,214.0,214.0,212.71,212.82,16800.0
HBL,2015-01-23,212.0,213.5,212.0,212.36,17500.0
HBL,2015-01-26,210.0,217.5,210.0,215.42,153100.0
HBL,2015-01-27,214.21,214.21,211.0,211.36,303600.0
HBL,2015-01-28,211.8,212.9,205.99,206.43,738100.0
HBL,2015-01-29,207.95,208.5,207.0,207.95,45700.0
HBL,2015-01-30,207.9,211.6,207.9,210.47,117300.0
HBL,2015-02-02,210.5,212.5,210.25,211.53,87800.0
HBL,2015-02-03,211.99,213.0,210.5,212.76,50800.0
HBL,2015-02-04,209.05,213.65,209.05,212.91,123800.0
HBL,2015-02-06,211.06,212.1,210.0,210.42,110900.0
HBL,2015-02-09,212.5,212.5,207.5,208.09,42700.0
HBL,2015-02-10,208.01,208.01,203.56,204.36,104000.0
HBL,2015-02-11,205.0,206.2,202.49,203.71,126600.0
HBL,2015-02-12,202.11,204.2,193.6,197.91,127500.0
HBL,2015-02-13,198.57,203.0,198.0,201.84,49400.0
HBL,2015-02-16,202.0,203.0,200.0,202.48,20600.0
HBL,2015-02-17,202.5,208.0,201.75,202.48,205500.0
HBL,2015-02-18,203.5,205.9,202.0,204.41,182000.0
HBL,2015-02-19,205.0,206.5,204.01,205.49,127000.0
HBL,2015-02-20,205.99,206.3,204.7,205.05,40200.0
HBL,2015-02-23,205.0,206.0,203.5,203.99,63700.0
HBL,2015-02-24,204.0,205.0,203.5,204.44,115200.0
HBL,2015-02-25,204.85,206.1,203.0,203.68,46300.0
HBL,2015-02-26,204.1,205.8,195.0,203.23,73100.0
HBL,2015-02-27,205.4,205.4,202.6,203.71,27500.0
HBL,2015-03-02,203.71,204.9,202.0,202.85,304000.0
HBL,2015-03-03,200.1,205.5,200.1,200.91,59800.0
HBL,2015-03-04,203.99,203.99,200.0,200.2,50000.0
HBL,2015-03-05,202.0,203.9,200.6,202.61,29900.0
HBL,2015-03-06,203.9,204.0,201.1,201.89,59100.0
HBL,2015-03-09,201.89,201.89,199.0,200.26,38300.0
HBL,2015-03-10,201.11,201.8,198.5,198.9,58500.0
HBL,2015-03-11,195.61,198.0,195.6,197.69,60700.0
HBL,2015-03-12,195.95,198.0,195.95,196.01,49400.0
HBL,2015-03-13,197.0,202.5,197.0,199.97,120200.0
HBL,2015-03-16,196.9,196.0,188.75,189.55,42700.0
HBL,2015-03-17,189.99,189.99,185.0,185.25,45200.0
HBL,2015-03-18,185.26,188.0,184.01,187.64,53400.0
HBL,2015-03-19,186.21,190.0,186.21,188.28,59200.0
HBL,2015-03-20,188.05,192.51,188.05,190.16,36300.0
HBL,2015-03-24,190.0,190.0,187.13,187.5,9700.0
HBL,2015-03-25,187.0,188.0,185.65,185.94,11600.0
HBL,2015-03-26,188.0,188.0,178.0,179.94,17300.0
HBL,2015-03-27,181.5,181.5,175.51,176.29,22100.0
HBL,2015-03-30,175.25,175.25,167.48,169.4,54400.0
HBL,2015-03-31,172.97,177.87,172.97,177.87,26200.0
HBL,2015-04-01,180.55,186.76,180.52,184.96,183700.0
HBL,2015-04-02,186.9,191.6,186.49,187.66,45900.0
HBL,2015-04-03,187.0,189.99,184.0,185.62,58400.0
HBL,2015-04-06,186.0,186.0,179.69,181.32,102100.0
HBL,2015-04-07,176.03,177.8,175.0,175.41,103200.0
HBL,2015-04-08,175.7,176.0,174.0,174.11,104500.0
HBL,2015-04-09,173.0,182.4,173.0,181.68,400100.0
HBL,2015-04-10,180.51,189.45,180.2,184.35,471800.0
HBL,2015-04-13,182.0,184.0,178.0,179.13,384000.0
HBL,2015-04-14,178.44,184.3,178.0,181.35,283500.0
HBL,2015-04-15,183.0,183.5,181.0,181.67,2215500.0
HBL,2015-04-16,182.0,189.0,181.5,188.51,643000.0
HBL,2015-04-17,185.0,187.0,183.0,185.19,5937000.0
HBL,2015-04-20,189.0,189.0,184.5,185.02,4772700.0
HBL,2015-04-21,185.5,186.5,184.2,184.9,8095300.0
HBL,2015-04-22,185.5,194.14,185.5,194.14,10543800.0
HBL,2015-04-23,199.0,199.0,193.15,195.34,3908100.0
HBL,2015-04-24,196.9,198.7,194.5,195.97,2493800.0
HBL,2015-04-27,196.0,201.51,192.05,200.1,4413700.0
HBL,2015-04-28,199.75,200.0,195.25,195.76,1239700.0
HBL,2015-04-29,196.25,197.25,193.0,196.89,4391000.0
HBL,2015-04-30,196.5,204.2,196.5,200.6,7792600.0
HBL,2015-05-04,201.9,205.5,199.66,203.01,7644600.0
HBL,2015-05-05,201.5,202.7,198.01,199.29,517100.0
HBL,2015-05-06,200.0,201.51,198.0,199.03,868600.0
HBL,2015-05-07,199.49,202.0,198.51,200.02,2498300.0
HBL,2015-05-08,200.0,201.5,199.95,200.23,604600.0
HBL,2015-05-11,199.5,201.49,196.99,199.98,940500.0
HBL,2015-05-12,199.01,204.5,199.0,203.48,392500.0
HBL,2015-05-13,203.0,204.0,199.51,201.25,3134100.0
HBL,2015-05-14,198.01,199.5,195.25,195.92,370900.0
HBL,2015-05-15,194.5,197.94,194.0,197.23,1132900.0
HBL,2015-05-18,195.5,197.4,195.0,195.98,303200.0
HBL,2015-05-19,195.98,197.45,195.0,196.96,268900.0
HBL,2015-05-20,196.0,197.6,195.1,197.32,1195200.0
HBL,2015-05-21,195.63,197.9,195.63,196.94,2832900.0
HBL,2015-05-22,197.0,199.49,195.6,196.12,153100.0
HBL,2015-05-25,190.05,196.0,189.5,193.93,3146000.0
HBL,2015-05-26,193.93,194.0,192.0,193.06,4934500.0
HBL,2015-05-27,193.5,196.5,193.0,195.89,3727800.0
HBL,2015-05-28,195.0,195.0,194.0,194.11,100500.0
HBL,2015-05-29,194.0,203.81,193.4,203.28,3426300.0
HBL,2015-06-01,204.0,213.2,204.0,212.91,2640600.0
HBL,2015-06-02,212.55,214.8,209.4,209.95,2072600.0
HBL,2015-06-03,211.0,211.3,209.4,209.42,1027900.0
HBL,2015-06-04,209.15,211.0,208.03,209.98,380100.0
HBL,2015-06-05,211.0,211.99,209.0,209.1,119900.0
HBL,2015-06-08,198.65,201.0,198.65,199.96,2430300.0
HBL,2015-06-09,200.46,209.0,200.0,204.8,850400.0
HBL,2015-06-10,206.0,207.01,202.0,203.3,1105000.0
HBL,2015-06-11,203.3,206.4,203.71,205.57,761400.0
HBL,2015-06-12,203.33,204.35,203.0,203.76,458400.0
HBL,2015-06-15,197.1,204.0,197.1,203.15,451500.0
HBL,2015-06-16,202.99,203.5,201.6,202.23,253600.0
HBL,2015-06-17,202.3,202.5,200.3,201.92,78500.0
HBL,2015-06-18,202.05,207.0,202.0,204.39,1047700.0
HBL,2015-06-19,203.05,206.0,203.0,205.07,286000.0
HBL,2015-06-22,205.0,207.49,203.01,206.99,862900.0
HBL,2015-06-23,204.01,205.8,204.0,205.62,320300.0
HBL,2015-06-24,206.0,209.0,205.21,207.01,1001800.0
HBL,2015-06-25,205.31,207.99,205.31,207.0,51900.0
HBL,2015-06-26,207.94,208.25,205.5,207.0,530500.0
HBL,2015-06-29,205.5,210.0,205.5,209.54,301800.0
HBL,2015-06-30,209.98,217.0,207.51,215.15,702000.0
HBL,2015-07-01,215.0,216.75,213.5,214.58,796400.0
HBL,2015-07-02,216.0,217.0,210.0,211.04,213500.0
HBL,2015-07-03,211.5,216.0,211.5,213.35,427200.0
HBL,2015-07-06,213.44,214.0,211.51,212.97,200200.0
HBL,2015-07-07,213.5,214.0,212.15,212.91,1866300.0
HBL,2015-07-08,212.0,214.63,212.0,213.37,73900.0
HBL,2015-07-09,213.9,214.5,213.0,213.74,1123300.0
HBL,2015-07-10,213.95,215.89,213.95,214.06,877500.0
HBL,2015-07-13,214.2,215.5,214.2,215.04,68700.0
HBL,2015-07-14,215.0,220.01,215.0,218.43,484800.0
HBL,2015-07-15,212.1,224.0,212.1,223.26,170800.0
HBL,2015-07-16,224.99,234.41,224.99,232.24,2625100.0
HBL,2015-07-22,232.0,235.0,228.0,231.41,1162100.0
HBL,2015-07-23,232.77,232.77,228.05,228.66,247700.0
HBL,2015-07-24,227.55,228.5,227.02,227.92,242500.0
HBL,2015-07-27,227.08,230.25,223.17,224.08,384000.0
HBL,2015-07-28,224.0,226.0,219.0,225.0,45900.0
HBL,2015-07-29,225.0,235.0,225.0,231.4,461400.0
HBL,2015-07-30,232.0,236.9,231.99,235.53,282200.0
HBL,2015-07-31,233.1,234.0,232.0,233.33,241500.0
HBL,2015-08-03,232.5,235.9,229.0,233.93,391700.0
HBL,2015-08-04,233.5,236.0,232.1,234.32,358700.0
HBL,2015-08-05,234.5,234.5,232.52,233.0,418400.0
HBL,2015-08-06,235.0,235.0,230.05,230.2,47700.0
HBL,2015-08-07,230.0,230.49,227.99,228.55,70900.0
HBL,2015-08-10,228.0,228.0,226.51,227.83,1644800.0
HBL,2015-08-11,226.1,227.35,224.99,225.93,69100.0
HBL,2015-08-12,229.06,229.06,225.1,225.26,579200.0
HBL,2015-08-13,226.0,226.0,222.02,222.56,431900.0
HBL,2020-08-17,128.0,128.0,123.01,124.02,925821.0
HBL,2020-08-18,124.99,125.48,122.0,122.49,1086619.0
HBL,2020-08-19,122.99,123.9,122.0,122.36,371392.0
HBL,2020-08-20,122.5,124.1,121.9,123.52,882970.0
HBL,2020-08-21,123.89,125.2,122.12,124.27,445630.0
HBL,2020-08-24,124.0,126.15,123.5,125.1,438253.0
HBL,2020-08-25,126.25,127.99,124.55,127.17,1204601.0
HBL,2020-08-26,128.45,135.6,127.25,134.65,2815112.0
HBL,2020-08-27,135.49,138.2,134.6,135.69,1657292.0
HBL,2020-08-28,136.0,136.7,134.5,135.22,184341.0
HBL,2020-08-31,135.55,137.5,133.25,134.46,1906037.0
HBL,2020-09-01,135.0,135.0,131.0,132.69,1785320.0
HBL,2020-09-02,133.6,136.0,132.51,133.41,939520.0
HBL,2020-09-03,134.31,136.88,133.03,133.72,1041058.0
HBL,2020-09-04,133.78,134.44,132.11,133.32,702762.0
HBL,2020-09-07,133.05,134.4,131.75,132.51,1684821.0
HBL,2020-09-08,132.49,133.49,130.2,130.83,1330444.0
HBL,2020-09-09,130.75,134.6,129.52,133.05,1045912.0
HBL,2020-09-10,133.9,137.15,133.5,135.0,1344579.0
HBL,2020-09-11,135.51,138.5,134.5,135.7,3078582.0
HBL,2020-09-14,136.0,137.02,135.26,136.7,436151.0
HBL,2020-09-15,136.0,137.5,135.1,135.49,390990.0
HBL,2020-09-16,135.13,135.85,133.15,133.78,547283.0
HBL,2020-09-17,134.89,134.9,133.1,133.76,608454.0
HBL,2020-09-18,134.0,135.0,132.5,134.22,1110632.0
HBL,2020-09-21,134.49,134.49,132.51,132.97,231696.0
HBL,2020-09-22,131.99,132.4,130.8,131.32,508364.0
HBL,2020-09-23,130.5,133.31,130.5,131.67,287716.0
HBL,2020-09-24,132.99,132.99,130.6,131.98,641821.0
HBL,2020-09-25,132.0,134.4,130.71,133.81,546930.0
HBL,2020-09-28,133.44,134.0,127.32,129.05,807471.0
HBL,2020-09-29,127.84,131.72,125.25,130.25,445919.0
HBL,2020-09-30,131.9,132.1,129.02,130.74,818892.0
HBL,2020-10-01,130.0,134.34,130.0,132.57,682516.0
HBL,2020-10-02,133.0,134.5,130.5,131.04,479944.0
HBL,2020-10-05,131.88,131.88,128.0,129.61,514826.0
HBL,2020-10-06,130.0,130.9,126.6,129.01,387174.0
HBL,2020-10-07,131.74,132.0,128.5,130.45,523146.0
HBL,2020-10-08,130.9,132.9,129.1,132.17,375319.0
HBL,2020-10-09,132.85,136.85,131.3,136.0,849739.0
HBL,2020-10-12,136.65,138.3,133.0,133.7,1084637.0
HBL,2020-10-13,134.44,135.69,132.75,134.73,622391.0
HBL,2020-10-14,135.0,135.0,133.25,134.66,201250.0
HBL,2020-10-15,134.35,135.8,132.16,132.62,526499.0
HBL,2020-10-16,133.88,139.5,130.11,138.61,3578881.0
HBL,2020-10-19,138.5,139.99,135.42,137.81,899791.0
HBL,2020-10-20,137.11,140.35,137.11,139.64,2405767.0
HBL,2020-10-21,139.07,140.15,138.52,139.63,652743.0
HBL,2020-10-22,140.5,141.5,138.15,139.12,1313611.0
HBL,2020-10-23,139.45,140.34,138.6,138.99,520121.0
HBL,2020-10-26,139.5,139.8,137.5,138.78,431583.0
HBL,2020-10-27,138.8,138.98,132.2,135.15,962602.0
HBL,2020-10-28,135.25,136.8,133.06,133.5,781060.0
HBL,2020-10-29,132.1,133.5,126.75,130.11,2206631.0
HBL,2020-11-02,129.99,130.0,125.25,125.97,978768.0
HBL,2020-11-03,126.9,132.0,126.9,130.99,2271383.0
HBL,2020-11-04,131.9,131.9,128.5,128.73,719907.0
HBL,2020-11-05,129.89,131.4,129.16,130.8,1009389.0
HBL,2020-11-06,131.44,131.88,127.05,127.83,522560.0
HBL,2020-11-09,128.1,130.94,128.02,130.21,2644077.0
HBL,2020-11-10,134.87,134.87,129.1,130.61,3450426.0
HBL,2020-11-11,131.89,133.95,130.01,132.75,2626483.0
HBL,2020-11-12,132.51,133.48,129.7,130.18,3333605.0
HBL,2020-11-13,130.51,132.0,130.05,131.13,674964.0
HBL,2020-11-16,131.45,132.45,130.05,130.57,1828356.0
HBL,2020-11-17,131.9,132.5,131.0,131.04,1798549.0
HBL,2020-11-18,130.9,131.4,129.0,129.83,2981244.0
HBL,2020-11-19,130.74,131.74,130.0,131.42,1612282.0
HBL,2020-11-20,131.0,131.83,129.75,130.34,1778387.0
HBL,2020-11-23,130.88,130.88,126.76,128.57,2378928.0
HBL,2020-11-24,129.0,130.01,128.48,128.73,1340129.0
HBL,2020-11-25,130.0,130.0,128.35,129.63,1912828.0
HBL,2020-11-26,130.8,131.05,128.75,129.81,2900517.0
HBL,2020-11-27,130.0,130.8,129.12,129.91,695936.0
HBL,2020-11-30,130.44,130.75,129.25,130.12,2735504.0
HBL,2020-12-01,130.5,131.5,129.6,130.61,2575827.0
HBL,2020-12-02,131.39,131.47,129.9,130.39,3635603.0
HBL,2020-12-03,130.01,130.98,129.75,129.91,1475106.0
HBL,2020-12-04,130.0,130.49,129.6,129.91,5045137.0
HBL,2020-12-07,130.01,131.2,129.0,130.33,3312481.0
HBL,2020-12-08,130.49,130.99,130.3,130.7,2961196.0
HBL,2020-12-09,130.99,132.07,130.59,131.31,4784767.0
HBL,2020-12-10,131.01,138.22,131.01,132.32,10067093.0
HBL,2020-12-11,132.8,133.49,131.9,132.82,13323030.0
HBL,2020-12-14,133.0,133.79,132.61,133.28,3131914.0
HBL,2020-12-15,133.99,134.5,132.62,132.85,2998889.0
HBL,2020-12-16,132.85,133.8,132.06,133.21,6838035.0
HBL,2020-12-17,133.6,137.7,133.0,135.93,15773135.0
HBL,2020-12-18,136.0,137.9,135.0,136.53,10056351.0
HBL,2020-12-21,136.5,136.5,134.02,134.58,4756264.0
HBL,2020-12-22,134.5,135.99,133.0,133.12,4881094.0
HBL,2020-12-23,133.25,135.45,132.75,134.31,4301596.0
HBL,2020-12-24,135.45,135.5,133.01,134.39,3460629.0
HBL,2020-12-28,135.68,136.0,133.9,134.75,2568625.0
HBL,2020-12-29,135.06,135.49,130.85,131.69,3076521.0
HBL,2020-12-30,131.69,134.5,131.69,132.54,3765696.0
HBL,2020-12-31,132.5,133.0,132.0,132.28,726478.0
HBL,2021-01-01,133.8,135.99,132.65,133.14,5691473.0
HBL,2021-01-04,134.1,135.0,132.3,133.77,3395212.0
HBL,2021-01-05,134.0,136.7,133.1,134.98,6373631.0
HBL,2021-01-06,135.0,137.99,134.76,136.28,4656620.0
HBL,2021-01-07,136.84,140.0,136.8,138.88,11093886.0
HBL,2021-01-08,139.9,142.48,139.6,140.12,12254568.0
HBL,2021-01-11,141.5,141.9,138.9,139.97,3562029.0
HBL,2021-01-12,140.98,143.2,140.0,142.02,3965401.0
HBL,2021-01-13,142.9,144.8,142.02,143.2,3403879.0
HBL,2021-01-14,143.98,144.5,141.5,142.69,1583524.0
HBL,2021-01-15,143.44,143.44,141.15,141.5,919892.0
HBL,2021-01-18,141.15,142.25,140.1,140.98,1681485.0
HBL,2021-01-19,140.1,141.16,138.5,139.45,1994573.0
HBL,2021-01-20,139.0,141.95,138.25,141.54,4047339.0
HBL,2021-01-21,141.54,143.5,140.5,142.81,1571769.0
HBL,2021-01-22,142.55,143.49,141.81,142.98,2087135.0
HBL,2021-01-25,143.0,143.49,141.01,141.53,1214394.0
HBL,2021-01-26,141.9,142.2,140.88,141.05,1021215.0
HBL,2021-01-27,141.77,142.0,140.28,141.05,1087696.0
HBL,2021-01-28,141.05,144.75,140.9,142.07,2867301.0
HBL,2021-01-29,142.97,142.97,140.55,142.18,2026733.0
HBL,2021-02-01,142.47,142.69,140.9,141.25,1750088.0
HBL,2021-02-02,141.5,141.5,139.7,140.0,1180813.0
HBL,2021-02-03,140.58,141.01,139.5,140.09,2337796.0
HBL,2021-02-04,140.01,141.5,139.0,139.41,914415.0
HBL,2021-02-08,139.95,140.0,137.7,138.12,1416273.0
HBL,2021-02-09,138.7,139.0,135.99,136.58,1342598.0
HBL,2021-02-10,136.58,138.6,135.5,137.0,1918073.0
HBL,2021-02-11,137.1,139.0,134.0,134.74,3598119.0
HBL,2021-02-12,134.8,135.75,132.51,133.49,1325373.0
HBL,2021-02-15,134.5,136.25,133.49,134.89,1051682.0
HBL,2021-02-16,136.0,138.5,134.55,137.96,1746791.0
HBL,2021-02-17,139.01,140.24,129.05,130.26,6616307.0
HBL,2021-02-18,130.99,131.0,123.16,124.89,3057167.0
HBL,2021-02-19,125.49,126.97,123.0,123.8,1730848.0
HBL,2021-02-22,124.49,124.49,118.1,119.45,3485611.0
HBL,2021-02-23,120.0,120.97,116.4,116.9,2719702.0
HBL,2021-02-24,117.49,119.99,116.9,118.67,3034974.0
HBL,2021-02-25,119.8,122.0,119.8,121.63,4398324.0
HBL,2021-02-26,121.97,127.22,121.0,123.66,4882868.0
HBL,2021-03-01,123.0,124.8,120.85,121.75,1493603.0
HBL,2021-03-02,121.05,124.5,121.05,123.5,2285676.0
HBL,2021-03-03,123.25,123.26,121.01,121.42,1491313.0
HBL,2021-03-04,118.91,121.98,118.03,119.33,1739316.0
HBL,2021-03-05,120.05,122.0,118.5,121.49,1854911.0
HBL,2021-03-08,122.89,122.89,117.95,119.19,783257.0
HBL,2021-03-09,118.98,121.45,117.0,119.66,1586132.0
HBL,2021-03-10,120.0,120.0,117.4,117.84,673668.0
HBL,2021-03-11,118.98,118.98,114.01,115.49,1188520.0
HBL,2021-03-12,116.51,119.0,115.02,118.19,924779.0
HBL,2021-03-15,119.5,120.89,118.45,119.76,877093.0
HBL,2021-03-16,120.0,122.0,119.19,121.4,1034798.0
HBL,2021-03-17,123.15,125.0,122.5,124.03,1245841.0
HBL,2021-03-18,121.4,122.8,119.0,119.73,1360154.0
HBL,2021-03-19,120.89,125.0,118.01,123.35,2654698.0
HBL,2021-03-22,123.34,124.8,122.33,123.69,264991.0
HBL,2021-03-24,124.75,124.75,121.55,123.78,872323.0
HBL,2021-03-25,124.0,125.0,123.0,123.43,502918.0
HBL,2021-03-26,124.0,124.0,119.1,120.31,892420.0
HBL,2021-03-29,120.0,120.0,117.0,118.03,655363.0
HBL,2021-03-30,118.94,119.5,117.06,117.95,589234.0
HBL,2021-03-31,118.8,120.4,115.0,116.18,1835403.0
HBL,2021-04-01,116.78,119.0,116.0,116.81,1208979.0
HBL,2021-04-02,117.4,118.0,116.05,117.41,157824.0
HBL,2021-04-05,117.89,117.89,114.5,114.95,272428.0
HBL,2021-04-06,114.85,117.57,114.55,116.83,242127.0
HBL,2021-04-07,116.5,117.38,113.0,113.6,1813618.0
HBL,2021-04-08,114.87,117.4,112.11,115.66,998575.0
HBL,2021-04-09,118.0,118.95,114.01,117.37,558914.0
HBL,2021-04-12,118.7,118.7,116.0,116.65,179011.0
HBL,2021-04-13,117.3,118.04,115.77,117.7,977655.0
HBL,2021-04-14,117.94,119.3,117.94,118.8,1361999.0
HBL,2021-04-15,119.01,119.01,117.4,117.99,436813.0
HBL,2021-04-16,118.68,119.25,118.0,118.53,896941.0
HBL,2021-04-19,117.05,120.0,116.9,117.44,238583.0
HBL,2021-04-20,119.0,120.99,117.52,119.54,895996.0
HBL,2021-04-21,120.0,121.4,119.01,120.1,1072058.0
HBL,2021-04-22,120.05,127.49,120.05,122.77,1499670.0
HBL,2021-04-23,123.7,123.7,121.9,122.05,864770.0
HBL,2021-04-26,122.5,129.2,121.02,125.32,3305701.0
HBL,2021-04-27,125.7,127.95,125.03,126.03,1696191.0
HBL,2021-04-28,124.6,126.3,123.25,123.77,1338651.0
HBL,2021-04-29,123.8,126.99,121.0,124.05,2402046.0
HBL,2021-04-30,124.55,126.5,122.11,124.85,1872049.0
HBL,2021-05-03,126.0,127.85,123.55,125.84,3083550.0
HBL,2021-05-04,127.97,129.0,125.0,127.74,1612059.0
HBL,2021-05-05,128.0,128.0,125.99,126.49,440870.0
HBL,2021-05-06,127.47,127.8,125.7,127.07,2620856.0
HBL,2021-05-17,125.8,128.25,125.01,126.6,1281995.0
HBL,2021-05-18,126.95,127.44,125.01,126.22,963005.0
HBL,2021-05-19,126.0,126.0,124.4,124.89,855326.0
HBL,2021-05-20,124.5,125.75,121.2,122.04,790533.0
HBL,2021-05-21,122.95,125.3,122.05,123.89,1473126.0
HBL,2021-05-24,124.5,126.0,124.0,124.93,881822.0
HBL,2021-05-25,125.47,129.5,124.0,128.91,3880680.0
HBL,2021-05-26,128.99,131.0,128.01,130.43,2983057.0
HBL,2021-05-27,132.0,134.25,130.0,131.79,3910072.0
HBL,2021-05-28,131.01,135.19,131.01,134.07,4761834.0
HBL,2021-05-31,134.95,137.45,134.95,135.92,2293654.0
HBL,2021-06-01,135.96,137.75,135.5,136.76,1557538.0
HBL,2021-06-02,137.0,137.0,134.05,134.71,1366996.0
HBL,2021-06-03,135.83,136.0,132.57,134.05,1156765.0
HBL,2021-06-04,134.02,135.93,132.8,133.68,486834.0
HBL,2021-06-07,134.0,135.5,132.17,133.17,568821.0
HBL,2021-06-08,133.95,134.5,133.07,133.97,357452.0
HBL,2021-06-09,134.44,134.44,132.01,132.63,409842.0
HBL,2021-06-10,133.45,135.75,132.06,134.51,1506851.0
HBL,2021-06-11,135.05,136.5,134.25,135.1,1223602.0
HBL,2021-06-14,136.5,136.5,134.51,135.07,820637.0
HBL,2021-06-15,135.85,135.85,134.0,134.77,479868.0
HBL,2021-06-16,135.57,135.7,134.6,135.2,1257607.0
HBL,2021-06-17,135.5,135.69,133.5,133.67,169731.0
HBL,2021-06-18,133.05,133.77,129.0,130.03,2267721.0
HBL,2021-06-21,130.95,131.94,128.9,130.38,451442.0
HBL,2021-06-22,130.5,132.0,129.01,130.58,299893.0
HBL,2021-06-23,130.6,131.0,128.65,129.85,435491.0
HBL,2021-06-24,130.0,131.7,129.05,130.39,637245.0
HBL,2021-06-25,130.95,130.95,126.26,127.48,1753036.0
HBL,2021-06-28,127.25,128.0,123.0,123.46,1300352.0
HBL,2021-06-29,124.23,126.9,123.46,125.21,1156820.0
HBL,2021-06-30,124.94,124.95,122.05,122.37,4257352.0
HBL,2021-07-01,122.9,124.75,122.56,123.46,1048077.0
HBL,2021-07-02,123.86,124.88,123.0,123.57,822320.0
HBL,2021-07-05,123.15,124.45,122.5,122.61,413241.0
HBL,2021-07-06,123.9,125.9,122.51,125.5,2523758.0
HBL,2021-07-07,125.95,127.8,125.7,126.95,1409206.0
HBL,2021-07-08,127.24,128.55,127.15,128.28,1223609.0
HBL,2021-07-09,128.95,130.4,126.75,128.68,1872284.0
HBL,2021-07-12,129.44,129.95,127.31,129.03,483083.0
HBL,2021-07-13,129.5,129.5,127.5,128.97,777781.0
HBL,2021-07-14,129.3,129.49,127.62,128.93,641310.0
HBL,2021-07-15,129.45,129.59,128.0,128.41,470488.0
HBL,2021-07-16,129.01,130.5,128.0,129.97,1065671.0
HBL,2021-07-19,130.0,130.0,128.5,129.35,123932.0
HBL,2021-07-23,129.35,130.1,128.07,129.31,228896.0
HBL,2021-07-26,129.98,130.45,128.1,128.76,607740.0
HBL,2021-07-27,127.8,131.95,127.8,131.31,2267549.0
HBL,2021-07-28,131.9,131.9,129.55,130.8,802489.0
HBL,2021-07-29,131.0,131.0,128.5,128.93,531104.0
HBL,2021-07-30,129.0,129.47,126.0,126.67,2104560.0
HBL,2021-08-02,126.0,128.0,125.91,127.1,1102000.0
HBL,2021-08-03,127.7,128.88,127.11,128.5,850269.0
HBL,2021-08-04,128.98,129.99,128.01,129.58,1147034.0
HBL,2021-08-05,129.5,130.0,128.5,129.42,2016262.0
HBL,2021-08-06,129.05,129.85,128.72,129.06,644190.0
HBL,2021-08-09,129.89,129.89,127.1,128.43,997110.0
HBL,2021-08-10,128.85,128.95,127.55,128.46,170810.0
HBL,2021-08-11,128.46,130.48,128.05,128.84,606895.0
HBL,2021-08-12,128.84,129.72,128.55,129.31,269949.0
HBL,2021-08-13,129.0,129.98,128.6,129.68,212232.0
HBL,2021-08-16,129.97,130.5,128.25,129.92,577568.0
HBL,2021-08-17,130.65,131.0,129.1,129.76,554445.0
HBL,2021-08-20,130.0,130.45,129.3,129.52,657240.0
HBL,2021-08-23,129.52,130.99,129.5,130.2,1436189.0
HBL,2021-08-24,130.2,130.95,129.3,129.48,665106.0
HBL,2021-08-25,129.17,129.88,129.0,129.47,514053.0
HBL,2021-08-26,129.5,129.5,128.06,128.55,546479.0
HBL,2021-08-27,128.6,128.6,125.76,126.93,700103.0
HBL,2021-08-30,126.93,126.93,122.2,124.72,1847573.0
HBL,2021-08-31,125.0,127.35,124.07,125.2,1716145.0
HBL,2021-09-01,126.5,126.5,124.0,124.18,755613.0
HBL,2021-09-02,125.5,125.5,121.0,121.88,3167207.0
HBL,2021-09-03,122.5,122.99,119.75,120.83,1262849.0
HBL,2021-09-06,121.0,121.88,119.55,119.98,7009352.0
HBL,2021-09-07,120.25,120.25,117.0,119.09,1114530.0
HBL,2021-09-08,119.9,119.9,118.0,118.96,1021258.0
HBL,2021-09-09,117.6,118.5,115.15,116.17,2225103.0
HBL,2021-09-10,116.95,116.99,115.02,115.76,1112772.0
HBL,2021-09-13,116.35,118.97,115.52,117.63,2176748.0
HBL,2021-09-14,117.63,120.61,117.63,119.71,1840030.0
HBL,2021-09-15,119.99,121.0,119.05,120.0,1279190.0
HBL,2021-09-16,120.0,122.0,119.6,120.12,4589452.0
HBL,2021-09-17,120.44,120.44,118.33,118.97,1132673.0
HBL,2021-09-20,119.0,119.0,117.11,118.84,201140.0
HBL,2021-09-21,118.95,121.0,116.11,116.87,801918.0
HBL,2021-09-22,117.5,117.9,114.01,115.45,1150303.0
HBL,2021-09-23,115.5,116.4,114.0,115.46,818807.0
HBL,2021-09-24,115.99,115.99,113.51,114.89,143084.0
HBL,2021-09-27,115.0,115.0,111.0,111.99,5459595.0
HBL,2021-09-28,112.0,113.7,111.52,112.54,7044937.0
HBL,2021-09-29,113.9,113.9,110.41,110.91,1347349.0
HBL,2021-09-30,111.0,111.94,108.05,109.35,6587594.0
HBL,2021-10-01,109.95,110.89,108.6,110.09,3308845.0
